iteration,model,hp,dim_method,do_scale,filter_low_temp,n_pca,other_cols,dataset_size,mae,rmse,r2,r2_std,score
857,SVM,"{'C': 1, 'kernel': 'poly', 'gamma': 'auto', 'epsilon': 0.1}",freq,False,False,N/A,[],297,37.20336403246756,44.806179186745,-5.186903627559649,5.26706227640636,-10.453965903966008
497,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'auto', 'epsilon': 0.1}",pca,False,False,10,[],297,37.08293011208366,44.66319629745285,-5.177230380897281,5.290657512926243,-10.467887893823523
20,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,True,True,N/A,[],203,28.261897264625276,33.54308545397009,-5.476797333924503,5.019543518185849,-10.496340852110352
494,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,False,False,15,[],297,29.788743726425338,34.26796607616121,-4.36911797929913,6.199343001158877,-10.568460980458006
887,RF,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'log2'}",freq,False,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",193,23.527061180512334,25.810823961207976,-4.450548406343444,6.127184076101369,-10.577732482444812
317,NN,"{'hidden_layer_sizes': (128,), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,True,False,5,[],297,30.732759844838245,36.259659904722774,-4.489635048244266,6.124837508859423,-10.614472557103689
622,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,False,False,N/A,[],297,47.01286808562312,53.464565833411136,-6.3992385265699525,4.364307390857943,-10.763545917427894
142,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,False,10,[],297,28.381921694164124,33.65419936017664,-4.457252603212621,6.321952685833219,-10.77920528904584
522,SVM,"{'C': 10, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 0.01}",freq,True,False,N/A,"['printerBrandType', 'relationExtrusionWeight', 'drugConcentration']",262,26.3567745926197,30.196790226315017,-4.42761038350292,6.456612712333788,-10.884223095836708
278,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,10,[],203,28.322212193326823,34.03681393244338,-6.0358040193881655,4.855569696248402,-10.891373715636568
470,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,False,15,[],297,30.83291769508864,37.688903140884754,-4.71625009870113,6.250123040552734,-10.966373139253864
894,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,True,False,5,[],297,30.71148853124537,36.73270402664334,-4.686803931256674,6.288654911959177,-10.97545884321585
805,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,False,15,[],297,30.050256975444018,35.89850015929281,-4.661626111935438,6.444274892394856,-11.105901004330294
132,SVM,"{'C': 1, 'kernel': 'linear', 'gamma': 'scale', 'epsilon': 0.1}",freq,False,False,N/A,[],297,31.545452549320885,36.776674474607745,-4.736157756947352,6.423914196252415,-11.160071953199768
189,SVM,"{'C': 10, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 0.1}",freq,False,False,N/A,[],297,31.239328306216237,36.477734781913405,-4.717884758942502,6.461253574608467,-11.17913833355097
198,NN,"{'hidden_layer_sizes': (256,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,True,False,20,[],297,30.57229754306155,36.70408202436004,-4.725143521744804,6.51206484002384,-11.237208361768644
642,SVM,"{'C': 0.1, 'kernel': 'linear', 'gamma': 'scale', 'epsilon': 0.5}",pca,False,False,15,[],297,36.732979572974024,43.79063540495141,-5.417233585312522,5.938894940502363,-11.356128525814885
311,RF,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'sqrt'}",pca,False,False,10,[],297,32.22292039777417,38.7518652141912,-4.909870892845347,6.490651448877773,-11.40052234172312
597,RF,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'log2'}",pca,True,False,10,[],297,31.807415046219532,38.379626260818576,-4.906721113234558,6.509332804217956,-11.416053917452514
774,NN,"{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,True,False,10,[],297,30.13412641546928,35.68854862022503,-4.778295401234444,6.658216458044136,-11.43651185927858
192,NN,"{'hidden_layer_sizes': (256,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,False,5,[],297,31.14084104086237,36.308991573457924,-4.82164897421801,6.633211011847946,-11.454859986065955
669,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,False,15,[],297,29.96702223184664,35.27296145307164,-4.769959310732081,6.705658782707538,-11.475618093439618
286,NN,"{'hidden_layer_sizes': (256,), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,False,5,['drugConcentration'],297,31.716084921616844,37.64479926349044,-4.905907598841535,6.5927673762732635,-11.498674975114799
191,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,True,False,20,[],297,30.05210167737358,35.82357057177205,-4.785139363452695,6.721270522206259,-11.506409885658954
105,NN,"{'hidden_layer_sizes': (256,), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,False,False,15,[],297,30.202509596722706,35.88396771316497,-4.826028763571631,6.710127237584183,-11.536156001155813
9,NN,"{'hidden_layer_sizes': (128,), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,False,False,15,[],297,30.26649653784386,35.85086735995146,-4.8249960571029,6.714979962183049,-11.539976019285948
527,SVM,"{'C': 1, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 0.01}",pca,False,False,20,[],297,37.06532233687644,44.245121356253485,-5.537568136668791,6.025759246104143,-11.563327382772934
582,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,True,False,10,[],297,30.59449177044472,36.29211608277345,-4.868539263941398,6.722374924040582,-11.59091418798198
916,SVM,"{'C': 1, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.01}",pca,False,False,10,[],297,32.484503190968866,39.390496643023134,-5.050680710602605,6.545431285887891,-11.596111996490496
179,RF,"{'n_estimators': 300, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 0.5}",pca,False,False,5,[],297,33.31680072084648,40.52242667665255,-5.101653374112787,6.506501348180506,-11.608154722293293
847,ET,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 'log2'}",,False,True,N/A,"['printerBrandType', 'relationExtrusionWeight', 'drugConcentration']",168,21.285535814494153,25.190970343997453,-5.875012243430291,5.814467727631945,-11.689479971062237
473,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,True,False,N/A,[],297,29.166596313629174,37.303085966633205,-5.0442122979100485,6.772576707638943,-11.81678900554899
509,RF,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 'sqrt'}",pca,True,False,5,[],297,33.36868296927317,40.65157332842589,-5.188386736642006,6.637782452785171,-11.826169189427176
69,NN,"{'hidden_layer_sizes': (256,), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",,False,False,N/A,"['printerBrandType', 'relationExtrusionWeight']",262,31.04974807356842,32.87393992014393,-5.006025678995205,6.895079614871917,-11.901105293867122
606,ET,"{'n_estimators': 500, 'max_depth': None, 'min_samples_split': 10, 'max_features': 'sqrt'}",pca,False,False,5,[],297,30.722679420866328,36.67831878675141,-5.013869698209183,6.923537348741329,-11.937407046950511
288,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,20,[],203,36.38836895832451,39.680076655990625,-7.019250329107369,4.97532831804836,-11.99457864715573
111,SVM,"{'C': 100, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 0.1}",pca,False,False,15,[],297,30.47902025003373,36.29391506066713,-5.0208784373459725,6.980229369914018,-12.001107807259991
202,ET,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 5, 'max_features': 'sqrt'}",freq,True,True,N/A,['relationExtrusionWeight'],193,25.621426422504754,27.811182301311003,-5.212256315030424,6.828798964711397,-12.04105527974182
195,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,False,False,5,[],297,31.466190445182786,37.14792625193436,-5.098897272626874,6.9740445481192985,-12.072941820746173
44,ET,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 2, 'max_features': 0.5}",pca,True,False,10,[],297,32.696454393223,40.46179997313242,-5.25195492773001,6.834445451253961,-12.08640037898397
659,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,True,False,5,[],297,29.810826171563917,35.389532756322374,-5.056651530650506,7.043525903795749,-12.100177434446255
450,RF,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'max_features': 0.5}",pca,True,True,5,"['relationExtrusionWeight', 'drugConcentration']",193,27.86204840363604,32.52549125529614,-6.292906333082288,5.868528182263015,-12.161434515345302
703,SVM,"{'C': 1, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 1.0}",pca,False,False,10,[],297,35.86496954248886,42.3079465267664,-5.55793863468401,6.625133251497677,-12.183071886181686
362,SVM,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.5}",freq,False,False,N/A,[],297,36.58757298161432,43.30648466751209,-5.6628928205632265,6.53577934375396,-12.198672164317188
725,SVM,"{'C': 1, 'kernel': 'poly', 'gamma': 'auto', 'epsilon': 0.1}",freq,True,True,N/A,[],203,33.436947914500784,40.3557896398718,-6.7305280395774885,5.476872280929099,-12.207400320506586
724,SVM,"{'C': 1, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 0.01}",pca,False,False,5,[],297,31.92616227323644,37.342745983966886,-5.171010781105761,7.064409320578209,-12.235420101683971
689,SVM,"{'C': 0.1, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 0.01}",pca,True,True,5,['relationExtrusionWeight'],193,25.38008111643306,28.91158999332585,-5.271686659220861,6.9798785955247515,-12.251565254745612
196,SVM,"{'C': 1, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 0.01}",pca,False,False,15,[],297,31.845610060478673,37.320369888558844,-5.179550373220038,7.079774000011581,-12.25932437323162
226,RF,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 10, 'max_features': 'sqrt'}",freq,True,True,N/A,"['relationExtrusionWeight', 'drugConcentration']",193,23.24020551370037,26.416059652793596,-5.1155397701850935,7.278575266862368,-12.394115037047461
45,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.01}",,True,False,N/A,"['printerBrandType', 'relationExtrusionWeight']",262,34.10106426600361,40.64598501263335,-5.94732929821797,6.4721047195014085,-12.419434017719379
190,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,False,False,15,"['printerBrandType', 'relationExtrusionWeight', 'drugConcentration']",262,32.66959413535693,36.34821106254427,-5.519620819016402,6.9003072735838265,-12.419928092600228
537,NN,"{'hidden_layer_sizes': (64,), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,False,15,[],297,30.73039785784674,37.013102998653466,-5.232154443360721,7.190933904015786,-12.423088347376506
152,RF,"{'n_estimators': 200, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'log2'}",pca,False,False,10,[],297,32.5965543722432,39.50935477085113,-5.368228636575572,7.156863513942978,-12.52509215051855
761,NN,"{'hidden_layer_sizes': (128,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,True,False,N/A,[],297,29.804449850781868,38.12824270282084,-5.361954176252765,7.1711647937051275,-12.533118969957894
49,RF,"{'n_estimators': 100, 'max_depth': 5, 'min_samples_split': 10, 'max_features': 'log2'}",pca,True,True,15,"['relationExtrusionWeight', 'drugConcentration']",193,26.73295625823781,30.740921229773363,-6.23252530680615,6.391849941127034,-12.624375247933184
615,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,True,False,10,[],297,30.992931703853092,36.57232678624344,-5.298811971012466,7.370088016158459,-12.668899987170924
199,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,5,[],203,38.0959522291357,41.51053884172754,-7.577102071805147,5.255822071602625,-12.832924143407773
324,SVM,"{'C': 10, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 0.5}",pca,False,False,15,[],297,31.248317580311305,37.53906261146585,-5.429485574516948,7.454739243766602,-12.884224818283549
802,SVM,"{'C': 100, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 1.0}",pca,False,False,20,[],297,31.252179757376563,37.61367989153202,-5.42173582431933,7.485461220259678,-12.907197044579007
548,NN,"{'hidden_layer_sizes': (64,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,True,False,10,[],297,30.718217696646235,36.07529747673649,-5.385898378361596,7.561598162040915,-12.947496540402511
339,SVM,"{'C': 0.1, 'kernel': 'linear', 'gamma': 'scale', 'epsilon': 0.1}",pca,True,False,5,[],297,31.766513953995325,37.48654385856468,-5.490045090894987,7.558762481500279,-13.048807572395265
944,SVM,"{'C': 100, 'kernel': 'linear', 'gamma': 'scale', 'epsilon': 0.01}",pca,False,False,5,[],297,31.78351368199286,37.40735570009304,-5.501104572564728,7.5831565528005855,-13.084261125365312
722,ET,"{'n_estimators': 100, 'max_depth': 30, 'min_samples_split': 5, 'max_features': 0.5}",pca,True,False,5,[],297,31.853624474651962,38.32941729690943,-5.517422181400742,7.605647187381294,-13.123069368782037
410,SVM,"{'C': 10, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 0.5}",pca,True,False,10,[],297,30.28508494783742,34.65528118994744,-5.395511540220088,7.743325166409895,-13.138836706629984
187,NN,"{'hidden_layer_sizes': (64,), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,False,10,[],297,30.564689092553277,35.777525396591905,-5.464613895391705,7.716011589635008,-13.180625485026713
340,SVM,"{'C': 1, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 0.01}",pca,True,False,5,[],297,31.92894684743345,37.58687166611924,-5.599297773858829,7.715359741226119,-13.31465751508495
468,RF,"{'n_estimators': 200, 'max_depth': None, 'min_samples_split': 5, 'max_features': 'sqrt'}",pca,True,True,10,['relationExtrusionWeight'],193,29.23406753924927,33.67329931387467,-7.365675564599307,6.263312784833508,-13.628988349432817
801,RF,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 0.5}",pca,True,False,5,[],297,33.59799960598895,41.295661990020534,-5.911402429518375,7.772141132111185,-13.683543561629559
594,RF,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 'log2'}",pca,False,False,5,[],297,33.66953073286052,41.35758017611102,-5.928159794490576,7.790731345332774,-13.71889113982335
794,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,True,N/A,"['printerBrandType', 'relationExtrusionWeight', 'drugConcentration']",168,26.98830363323164,30.881251163020284,-8.128896342014654,5.653507896251544,-13.7824042382662
1000,ET,"{'n_estimators': 200, 'max_depth': 30, 'min_samples_split': 2, 'max_features': 'sqrt'}",pca,True,False,5,[],297,33.65537490149723,41.77805595671555,-5.997514909357165,7.847044076393529,-13.844558985750695
727,ET,"{'n_estimators': 200, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 'log2'}",pca,True,False,5,[],297,33.65643754925137,41.74034654084828,-6.001205539944219,7.860549530341506,-13.861755070285724
133,NN,"{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,False,True,N/A,[],203,45.76801206838464,49.12312969772486,-9.641031589550323,4.769316936855322,-14.410348526405645
268,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,False,False,N/A,['relationExtrusionWeight'],287,52.879027331423096,57.97829344893906,-8.326725982291673,6.312674901459394,-14.639400883751067
702,NN,"{'hidden_layer_sizes': (128,), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",pca,True,True,5,['relationExtrusionWeight'],193,28.724906932259216,32.04994547374312,-6.696572241526254,7.953947748263081,-14.650519989789334
746,SVM,"{'C': 0.1, 'kernel': 'poly', 'gamma': 'auto', 'epsilon': 0.01}",pca,True,False,20,[],297,36.123739672284984,44.70450632571885,-6.6100925065171525,8.13420824127835,-14.744300747795503
664,ET,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 5, 'max_features': 'sqrt'}",freq,True,True,N/A,"['printerBrandType', 'relationExtrusionWeight', 'drugConcentration']",168,21.639329193338728,23.97145840571089,-6.564260042290058,8.272546641208198,-14.836806683498256
486,NN,"{'hidden_layer_sizes': (256,), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,True,N/A,"['printerBrandType', 'relationExtrusionWeight']",168,25.475943223621556,28.686036757415778,-7.872499548710125,7.325709810398715,-15.19820935910884
841,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'tanh', 'alpha': 0.001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,True,True,N/A,[],203,31.99702038327946,36.65964619706386,-7.119676387559693,8.093987435448994,-15.213663823008687
382,SVM,"{'C': 1, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 0.1}",,True,False,N/A,"['relationExtrusionWeight', 'drugConcentration']",287,42.33392325368831,48.62927578532915,-7.324598747912675,7.916115914302522,-15.240714662215197
954,ET,"{'n_estimators': 500, 'max_depth': 5, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,False,True,N/A,['printerBrandType'],168,22.389376426956684,24.460144242292035,-6.810563608101272,8.445465342906608,-15.256028951007881
505,SVM,"{'C': 100, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 0.01}",pca,False,False,5,[],297,33.18686661629722,39.85968843003374,-6.561346614469229,8.8678827712117,-15.42922938568093
364,SVM,"{'C': 0.1, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 0.01}",,True,False,N/A,['relationExtrusionWeight'],287,44.29150899999113,50.71855250166263,-7.737706800750587,7.875569074665259,-15.613275875415846
598,NN,"{'hidden_layer_sizes': (256, 256), 'activation': 'relu', 'alpha': 0.01, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,False,True,N/A,"['printerBrandType', 'relationExtrusionWeight', 'drugConcentration']",168,20.546004358575896,24.687867050716523,-7.041892102840584,8.932132641076407,-15.974024743916992
76,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",pca,False,True,15,"['relationExtrusionWeight', 'drugConcentration']",193,39.20503230907988,42.00962988682205,-9.639882334157514,6.597211237728337,-16.23709357188585
354,SVM,"{'C': 100, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.01}",pca,False,False,15,[],297,36.53867791882882,45.76938253404012,-7.357605148036001,9.084458248327289,-16.442063396363288
914,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.001, 'max_iter': 1000, 'early_stopping': False}",freq,True,False,N/A,[],297,34.25015961135432,47.11879480225426,-8.005857975037472,8.452299315854152,-16.458157290891624
951,SVM,"{'C': 0.1, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 0.01}",pca,False,False,20,"['printerBrandType', 'drugConcentration']",262,36.44655080045571,42.52166129591149,-7.666093443887109,8.896335196003571,-16.56242863989068
34,SVM,"{'C': 1, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 0.01}",pca,True,False,15,[],297,34.69334741350465,42.902588856839394,-7.211044915738477,9.414012313553783,-16.62505722929226
699,SVM,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.01}",pca,True,False,20,[],297,34.681141609796335,41.4828261567388,-7.26015498435963,9.795632958291959,-17.05578794265159
955,RF,"{'n_estimators': 500, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,False,True,N/A,"['printerBrandType', 'drugConcentration']",168,21.741098118120775,24.20682855029759,-7.510197290688108,10.030429954871208,-17.540627245559314
425,NN,"{'hidden_layer_sizes': (128,), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,False,True,N/A,"['printerBrandType', 'relationExtrusionWeight']",168,30.270125838226733,32.658467424346064,-9.772020923455422,8.00888780524303,-17.78090872869845
349,NN,"{'hidden_layer_sizes': (128, 128), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,True,N/A,[],203,37.47729506343831,43.645316469084406,-9.99674816567322,7.790514952531418,-17.78726311820464
386,SVM,"{'C': 10, 'kernel': 'poly', 'gamma': 'scale', 'epsilon': 0.1}",pca,False,False,5,['relationExtrusionWeight'],287,45.60743454362873,52.01061826040152,-8.664056128347712,9.160073108992318,-17.82412923734003
356,RF,"{'n_estimators': 100, 'max_depth': 20, 'min_samples_split': 2, 'max_features': 'sqrt'}",freq,True,True,N/A,"['printerBrandType', 'drugConcentration']",168,21.739822047264038,24.198254058976246,-7.796366335381454,10.57470103318348,-18.371067368564933
381,SVM,"{'C': 0.1, 'kernel': 'linear', 'gamma': 'auto', 'epsilon': 1.0}",,False,False,N/A,['printerBrandType'],262,38.12311601527404,44.16468692989852,-8.763024040225199,10.305297876196597,-19.068321916421795
358,SVM,"{'C': 1, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 1.0}",,False,False,N/A,"['printerBrandType', 'drugConcentration']",262,37.73053661468182,43.336947252444816,-8.966307181642538,10.841648623979289,-19.807955805621827
927,SVM,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 1.0}",,False,False,N/A,"['printerBrandType', 'drugConcentration']",262,39.24948657327901,45.670849624289986,-9.423884275586799,10.928139660295328,-20.352023935882126
684,SVM,"{'C': 10, 'kernel': 'rbf', 'gamma': 'auto', 'epsilon': 0.5}",,False,False,N/A,['relationExtrusionWeight'],287,46.91185843473815,53.26084792257864,-9.816709642321888,10.85327740521886,-20.669987047540747
661,SVM,"{'C': 0.1, 'kernel': 'rbf', 'gamma': 'scale', 'epsilon': 0.1}",,False,False,N/A,"['printerBrandType', 'drugConcentration']",262,40.1201133902984,46.73497807109209,-9.737066299548204,11.101353933568408,-20.83842023311661
29,ET,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 5, 'max_features': 0.5}",freq,True,True,N/A,['printerBrandType'],168,24.412849877131844,27.19557490239573,-9.366959622406661,11.807906103440386,-21.17486572584705
831,ET,"{'n_estimators': 100, 'max_depth': None, 'min_samples_split': 5, 'max_features': 'sqrt'}",pca,True,True,10,['printerBrandType'],168,22.58663543936093,25.269755547000088,-9.094243994102616,12.4487629582598,-21.54300695236242
458,SVM,"{'C': 10, 'kernel': 'linear', 'gamma': 'scale', 'epsilon': 0.1}",pca,False,False,10,['relationExtrusionWeight'],287,38.247742351662936,40.88759751484033,-9.292776253602325,13.116245673912323,-22.409021927514647
672,RF,"{'n_estimators': 100, 'max_depth': 10, 'min_samples_split': 2, 'max_features': 0.5}",pca,True,True,5,['printerBrandType'],168,24.07905080263444,27.245758837904948,-10.033361884299046,13.137712422407196,-23.17107430670624
901,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'tanh', 'alpha': 0.01, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",pca,False,False,5,[],297,51.148620428045085,57.452299879877785,-11.215101574882011,12.018894316182053,-23.233995891064062
728,NN,"{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,True,N/A,[],203,28.932395211302616,37.40732656782162,-10.068139928865657,13.823216589256807,-23.891356518122464
224,NN,"{'hidden_layer_sizes': (128,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0005, 'max_iter': 1000, 'early_stopping': False}",freq,True,True,N/A,['drugConcentration'],203,33.84822212727362,41.083582861420744,-10.640180710779145,13.399283864189663,-24.039464574968807
958,NN,"{'hidden_layer_sizes': (64,), 'activation': 'relu', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",freq,True,False,N/A,[],297,33.65671375122189,42.7154772817049,-10.159463381290607,14.302677121241574,-24.46214050253218
391,NN,"{'hidden_layer_sizes': (64, 64), 'activation': 'tanh', 'alpha': 0.0001, 'learning_rate_init': 0.0001, 'max_iter': 1000, 'early_stopping': False}",,False,False,N/A,['relationExtrusionWeight'],287,55.8629145508001,61.19193047876454,-12.35511715560017,12.458704453539502,-24.813821609139673
908,RF,"{'n_estimators': 100, 'max_depth': 30, 'min_samples_split': 10, 'max_features': 'sqrt'}",pca,False,True,5,['printerBrandType'],168,24.32716020995834,27.435951631791465,-10.693193494758944,14.221206661375579,-24.914400156134523
